fdc_id,food_name,protein,fat,carbohydrates,calories,food_category,serving_size
2003053,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003054,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003055,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003056,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003057,"MUSHROOMS, SHIITAKE",,0.21,,,Vegetables and Vegetable Products,
2003058,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003059,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003060,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003061,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003062,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003063,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003064,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003065,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003066,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003067,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003068,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003069,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003070,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003071,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003072,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003073,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003074,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003075,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003076,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003077,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003078,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003079,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003080,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003081,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003082,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003083,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003084,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003085,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003086,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003087,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003088,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003089,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003090,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003091,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003092,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003093,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003094,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003095,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003096,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003097,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003098,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003099,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003100,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003101,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003102,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003103,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003104,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003105,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003106,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003107,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003108,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003109,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003110,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003111,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003112,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003113,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003114,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003115,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003116,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003117,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Legumes and Legume Products,
2003118,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003119,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003120,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003121,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003122,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003123,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003124,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003125,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,,Beverages,
2003126,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003127,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003128,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003129,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003130,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003131,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003132,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003133,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003134,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003135,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003136,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003137,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003138,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003139,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003140,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003141,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003142,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003143,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003144,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003145,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003146,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003147,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003148,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003149,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003150,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003151,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003152,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003153,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003154,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003155,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003156,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003157,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003158,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003159,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003160,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003161,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003162,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003163,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003164,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003165,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003166,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003167,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003168,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003169,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003170,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003171,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003172,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003173,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003174,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003175,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003176,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003177,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003178,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003179,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003180,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003181,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003182,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003183,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003184,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003185,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003186,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003187,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003188,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003189,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003190,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003191,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003192,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003193,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003194,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003195,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003196,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003197,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003198,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003199,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003200,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003201,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003202,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003203,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003204,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003205,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003206,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003207,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003208,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003209,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003210,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003211,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003212,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003213,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003214,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003215,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003216,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003217,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003218,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003219,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003220,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003221,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003222,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003223,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003224,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003225,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003226,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003227,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003228,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003229,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003230,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003231,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003232,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003233,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003234,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003235,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003236,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003237,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003238,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003239,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003240,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003241,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003242,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003243,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003244,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003245,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003246,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003247,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003248,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003249,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003250,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003251,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003252,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003253,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003254,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003255,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003256,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003257,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003258,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003259,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003260,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003261,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003262,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003263,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003264,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003265,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003266,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003267,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003268,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003269,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003270,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003271,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003272,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003273,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003274,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003275,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003276,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003277,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003278,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003279,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003280,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003281,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003282,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003283,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003284,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003285,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003286,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003287,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003288,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003289,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003290,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003291,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003292,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003293,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003294,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003295,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003296,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003297,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003298,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003299,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003300,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003301,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003302,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003303,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003304,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003305,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003306,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003307,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003308,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003309,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003310,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003311,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003312,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003313,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003314,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003315,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003316,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003317,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003318,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003319,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003320,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003321,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003322,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003323,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003324,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003325,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003326,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003327,"MUSHROOMS, OYSTER",,,,,Vegetables and Vegetable Products,
2003328,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003329,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003330,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003331,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003332,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003333,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003334,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003335,"MUSHROOMS, LIONS MANE",,,,,Vegetables and Vegetable Products,
2003336,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003337,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003338,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003339,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003340,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003341,"MUSHROOMS, WHITE BUTTON",,,,,Vegetables and Vegetable Products,
2003342,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003343,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003344,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
2003345,"MUSHROOMS, SHIITAKE",,,,,Vegetables and Vegetable Products,
